0.0, 0.0, 6.743275314223143
0.03237397896549559, 0.21677300415478018, 6.644981249219599
0.05, 0.333377032908171, 6.581952642494468
0.1, 0.6572467368857745, 6.358026787498641
0.15, 0.967727138755212, 6.049772449777142
0.15535603061595682, 1.000023024686712, 6.010817254066786
0.2, 1.2603476108118565, 5.633425908468516
0.245305192629528, 1.504826786533147, 5.140576605525162
0.25, 1.5288254469146285, 5.082392120486857
0.3, 1.7659161151597658, 4.372386205794802
0.33525435464309916, 1.9096802241536537, 3.7691660279046655
0.35, 1.9632190254908095, 3.490934983469982
0.4, 2.112213528416706, 2.4425458349244726
0.41277491858331683, 2.1415740605563443, 2.151269756695343
0.45, 2.2052011872879427, 1.2592315856669158
0.48048799511832396, 2.2320403640046584, 0.4958778438356959
0.5, 2.2368668143689847, 2.722161870435014e-5
0.5388091941631246, 2.2177745526863792, -0.9815796613034984
0.55, 2.2052283836922535, -1.2593431977485312
0.5874643349275916, 2.141060739543517, -2.1567774592405557
0.6, 2.112219675386448, -2.4425923229115853
0.6442012586918779, 1.983146376165524, -3.377682707777912
0.65, 1.96322994109692, -3.4910620945436666
0.7, 1.7659086831868447, -4.372786136477383
0.7075982614095291, 1.7322292984622405, -4.491574241106117
0.75, 1.528837585634034, -5.082301768097161
0.7781068526957707, 1.3812565138889226, -5.410310874298274
0.8, 1.2603299516702895, -5.633481541425265
0.85, 0.9677306686843048, -6.049762342230413
0.8581627500256427, 0.9181104334649499, -6.106738607016078
0.9, 0.6571812413125383, -6.357786782075041
0.95, 0.33335511076075464, -6.581863255589612
0.9527564297597491, 0.3151978804235954, -6.5922243310239965
1.0, 2.3543614774412802e-6, -6.743279717680364
