1.0, 2.0, -1.716587179221654e-8
1.0318939716083593, 2.0009857844894197, 0.060861039439191904
1.05, 2.0023806643567106, 0.0929718646637387
1.0840000530726652, 2.0065092354481027, 0.1489767784066131
1.1, 2.0090905833677453, 0.17355515925446918
1.1467688587149203, 2.018784177728072, 0.2395892254760838
1.15, 2.0195652068431884, 0.24385634591519187
1.2000000000000002, 2.033332998323435, 0.3055569305118382
1.2171866828229918, 2.038753368592153, 0.32502807801763794
1.25, 2.0499993660925178, 0.36000247550929854
1.2937448062441277, 2.066694810019629, 0.4025481303594423
1.2999999999999998, 2.0692307552754463, 0.4082840052851228
1.35, 2.09074032031463, 0.45130464175809853
1.3754388325879663, 2.1024795847373587, 0.47141151710874646
1.4, 2.1142853741052585, 0.48979701728326475
1.4500000000000002, 2.1396551314968013, 0.5243757672879837
1.461488236326675, 2.145722358361307, 0.531823372423225
1.5, 2.166666252702633, 0.5555567961325419
1.55, 2.1951613951542273, 0.583766425931668
1.5512347832959752, 2.195882630829323, 0.5844288033852101
1.6, 2.2249996767013704, 0.6093758643465389
1.644102869397651, 2.252337448766718, 0.6300503178074441
1.65, 2.256060715232804, 0.6326900790959001
1.7, 2.2882350964132714, 0.6539797080013865
1.7395837095938274, 2.3144340486924144, 0.6695467299104054
1.75, 2.3214286865704983, 0.6734690034865256
1.8, 2.3555554754150725, 0.6913582532145389
1.8372285712453882, 2.381526867151673, 0.703739120091995
1.85, 2.3905406941026586, 0.707815647550175
1.9, 2.4263158212103115, 0.7229918874326029
1.9366447964731328, 2.453002018419888, 0.7333752550067795
1.95, 2.4628207677753413, 0.737015022077441
2.0, 2.5000002782469632, 0.7500002638465167
